teamName,playerMainPosition,offsides,bigChanceCreated,passes,crosses,keyPasses,bigChanceSucc,interceptions,age,shots,bigChanceFaced,fouled,finalThirdPass,thBallSucc,assists,tackles,fouls,playerName,passSucc,country,goalProp,aerialWon,errorsSum,playerId,mans,apps,countryZh,redCards,disp,appsSub,thBall,teamId,finalThirdPassSucc,yelCards,id,rate,longBall,longBallSucc,shotsOTProp,dribbledPast,mins,blocks,shotsOT,goals,clears,crossSucc,offsideWon,dribbles,unsTouches
里尔,中后卫,0.0540541,0,70.027,0.0,0.135135,0.0,1.54054,21,0.432432,0,0.675676,8.43243,0.5,0,0.837838,0.378378,斯文·博特曼,86.5303,Netherlands,0.0,3.24324,2,64650,1,37,荷兰,0,0.0810811,0,0.027027,107,0.61859,3,161026,6.993783,3.81081,0.442006,0.3125,0.324324,3311,0.567568,0.135135,0,3.21622,0.0,0.189189,0.189189,0.513514
皇家社会,前腰,0.047619,6,39.7143,0.380952,1.33333,0.0,0.619048,35,0.952381,3,1.0,18.0952,0.571429,5,0.904762,1.14286,大卫·席尔瓦,85.012,Spain,0.1,0.52381,2,292,0,17,西班牙,0,0.761905,4,0.190476,33,0.789474,4,164788,6.992381,1.85714,0.8125,0.15,0.619048,1407,0.047619,0.142857,2,0.333333,0.444444,0.0,1.47619,0.809524
皇家贝蒂斯,右后卫,0.0882353,5,45.0294,0.647059,0.970588,0.5,1.79412,22,0.323529,2,2.14706,15.8529,0.0,4,2.67647,1.67647,埃莫森,81.1888,Brazil,0.0909091,1.76471,2,19781,2,34,巴西,1,1.0,0,0.0,210,0.758813,9,163291,6.992353,1.20588,0.347458,0.272727,1.0,2992,0.176471,0.0882353,1,2.52941,0.244444,0.5,0.705882,1.58824
柏林联盟,影子前锋,0.318182,6,31.0,1.04545,1.72727,0.727273,0.136364,33,1.36364,11,0.545455,11.1364,1.0,5,0.318182,0.227273,克鲁泽,78.0059,Germany,0.366667,0.454545,0,1652,2,19,德国,0,0.5,3,0.0909091,635,0.636735,0,164056,6.992273,1.95455,0.728814,0.633333,0.318182,1635,0.0,0.863636,11,0.0909091,0.348485,0.0,0.5,1.59091
莫斯科中央陆军,中后卫,0.0434783,1,55.4783,0.0,0.217391,0.5,1.73913,21,0.869565,2,0.391304,5.91304,0.0,2,1.3913,0.913043,迪维耶夫,84.0125,Russia,0.1,3.34783,0,51272,1,23,俄罗斯,0,0.0869565,0,0.0,159,0.617647,6,160206,6.992174,5.95652,0.634259,0.2,0.565217,2070,0.695652,0.173913,2,4.47826,0.0,0.304348,0.0869565,0.304348
斯图加特,左边锋,0.466667,4,14.7333,0.0666667,0.8,0.444444,0.266667,23,3.26667,9,2.2,6.46667,0.5,2,0.333333,0.866667,尼古拉斯·冈萨雷斯,63.8009,Argentina,0.122449,2.13333,0,20334,1,10,阿根廷,0,0.866667,5,0.0666667,69,0.536082,5,166333,6.991333,0.533333,0.571429,0.265306,0.4,935,0.2,0.866667,6,0.266667,0.0909091,0.0666667,1.26667,2.33333
沃特福德,中后卫,0.0384615,0,47.5385,0.0,0.115385,0.0,1.15385,24,0.692308,2,0.807692,3.07692,0.0,0,0.923077,1.30769,塞拉尔塔,85.5178,Chile,0.0555556,3.57692,0,25292,1,24,智利,0,0.192308,2,0.0,207,0.4875,9,169316,6.99,2.76923,0.476821,0.277778,0.423077,2207,0.5,0.192308,1,4.84615,0.0,0.461538,0.0,0.5
美因茨,中后卫,0.125,1,36.0625,0.0,0.1875,0.0,1.6875,29,0.5,0,0.4375,4.375,0.0,1,1.5,1.6875,斯特凡·贝尔,75.3899,Germany,0.125,4.3125,1,1733,2,16,德国,0,0.125,0,0.0,63,0.342857,6,169900,6.98875,1.875,0.3125,0.25,0.5625,1272,0.6875,0.125,1,4.5625,0.0,0.5,0.0,0.3125
波尔蒂芒,前腰,0.0625,3,46.8438,0.0,0.625,0.75,1.96875,29,1.0,4,1.0625,11.4375,0.5,2,1.78125,1.96875,德纳,81.4543,Brazil,0.125,2.78125,0,23591,2,32,巴西,0,0.3125,0,0.0625,1079,0.677596,10,164921,6.988438,2.625,0.56,0.25,1.53125,2785,0.40625,0.25,4,1.71875,0.0,0.03125,0.6875,1.21875
布莱顿,中场,0.0,1,46.8056,0.0277778,0.444444,0.0,1.77778,24,1.16667,0,0.888889,11.9722,0.0,0,2.88889,1.52778,比斯苏马,87.359,Mali,0.0238095,1.05556,0,10235,0,35,马里,1,0.805556,1,0.0,263,0.781903,8,163795,6.988056,2.08333,0.568182,0.0714286,0.944444,3113,0.166667,0.0833333,1,1.77778,0.142857,0.0,1.47222,0.916667
AC米兰,左边锋,0.407407,8,14.7778,0.518519,1.33333,0.538462,0.259259,27,1.59259,13,0.518519,9.37037,1.0,4,0.962963,1.22222,雷比奇,67.6692,Croatia,0.255814,0.851852,0,7073,3,20,克罗地亚,1,1.07407,7,0.0740741,77,0.652174,4,164893,6.986667,0.333333,0.642857,0.581395,1.07407,1781,0.037037,0.925926,11,0.555556,0.229508,0.0,0.740741,2.37037
阿拉尼亚体育,中后卫,0.0,2,76.9688,0.0,0.25,0.75,1.25,29,1.0625,4,0.25,8.3125,0.0,2,0.46875,0.59375,考尔克,89.8498,England,0.0882353,4.0625,0,233,0,32,英格兰,0,0.0,0,0.0,292,0.703008,5,162922,6.98625,2.4375,0.490566,0.382353,0.125,2880,0.5625,0.40625,3,3.75,0.0,0.59375,0.0,0.25
门兴,左边锋,0.62069,4,19.0345,0.103448,0.551724,0.25,0.517241,23,2.0,12,1.31034,7.31034,1.0,2,0.827586,1.31034,马库斯·图拉姆,71.3768,France,0.137931,2.27586,1,24352,1,20,法国,1,1.2069,9,0.0344828,60,0.59434,3,164335,6.985518,0.206897,0.5,0.362069,0.448276,1739,0.137931,0.724138,8,0.344828,0.130435,0.0,1.55172,2.24138
富勒姆,后腰,0.0,4,39.3333,0.111111,0.75,0.0,1.55556,25,0.944444,0,0.75,11.9722,1.0,3,2.16667,1.22222,扎姆博,84.1808,Cameroon,0.0,1.75,2,7275,4,29,喀麦隆,0,1.38889,7,0.0555556,262,0.793503,6,162531,6.985278,1.05556,0.520548,0.264706,1.13889,2585,0.166667,0.25,0,0.388889,0.307692,0.0,2.66667,2.0
斯旺西,中后卫,0.0357143,0,43.2143,0.0,0.107143,0.0,1.92857,31,0.142857,0,0.321429,5.0,0.0,0,1.03571,0.821429,瑞恩·本内特,76.3636,England,0.0,3.57143,0,6387,1,28,英格兰,0,0.0714286,0,0.0,5,0.357143,8,166779,6.984286,2.89286,0.376744,0.25,0.5,2422,0.892857,0.0357143,0,4.17857,0.0,0.571429,0.142857,0.142857
波尔图,右后卫,0.0,4,50.1613,0.548387,0.83871,0.0,1.03226,26,0.258065,0,0.806452,15.871,1.0,2,1.29032,1.25806,马纳法,82.508,Portugal,0.0,1.16129,2,23596,0,31,葡萄牙,0,0.645161,0,0.0322581,115,0.727642,3,164408,6.984193,2.22581,0.570248,0.375,0.83871,2707,0.193548,0.0967742,0,1.0,0.246377,0.290323,2.09677,1.90323
维特斯,中后卫,0.0344828,3,58.0,0.413793,1.06897,0.0,1.51724,24,1.41379,1,2.96552,11.6207,0.0,1,1.13793,0.931035,巴佐尔,87.9905,Netherlands,0.121951,0.62069,1,3787,3,29,荷兰,2,0.931035,0,0.0,135,0.655786,6,163495,6.983793,6.72414,0.661017,0.365854,0.551724,2457,0.62069,0.517241,5,1.24138,0.218182,0.137931,1.06897,1.2069
科尼亚体育,左后卫,0.138889,6,36.4444,1.88889,1.69444,1.0,1.63889,31,0.5,1,0.722222,9.36111,1.0,5,1.88889,1.05556,吉列尔梅,78.5061,Brazil,0.0555556,1.13889,0,10925,1,36,巴西,0,0.444444,0,0.0277778,291,0.700297,5,163988,6.983611,1.75,0.377246,0.277778,0.694444,3217,0.166667,0.138889,1,1.72222,0.304933,0.222222,0.361111,1.11111
国际米兰,右中场,0.189189,9,32.7297,0.756757,0.972973,0.333333,0.594595,22,1.05405,9,0.972973,12.9189,0.0,8,1.43243,0.837838,阿什拉夫,84.4756,Morocco,0.179487,0.432432,1,12304,3,29,摩洛哥,0,0.459459,8,0.0,86,0.803347,6,165210,6.983243,0.891892,0.589286,0.410256,0.675676,2672,0.027027,0.432432,7,0.405405,0.243478,0.027027,0.891892,1.54054
卡迪夫,中后卫,0.0681818,0,35.1818,0.0454545,0.204545,0.25,1.36364,28,0.5,4,0.545455,6.75,0.0,0,1.02273,1.0,柯蒂斯·尼尔森,65.5039,England,0.0454545,5.88636,0,16792,1,44,英格兰,0,0.0681818,0,0.0,268,0.40404,6,162768,6.982727,2.81818,0.356322,0.318182,0.136364,3942,0.886364,0.159091,1,4.34091,0.4,0.318182,0.0227273,0.568182
埃弗顿,中锋,0.735294,4,22.0,0.0588235,0.735294,0.333333,0.411765,24,2.38235,15,2.14706,9.97059,0.333333,3,1.44118,0.970588,理查尔里森,69.9198,Brazil,0.0864198,1.17647,1,8200,4,33,巴西,1,1.64706,1,0.0588235,14,0.60767,4,163568,6.982059,0.411765,0.451613,0.395062,1.02941,2872,0.0882353,0.941176,7,1.02941,0.0540541,0.0,1.79412,2.02941
那不勒斯,中场,0.030303,0,63.0,0.151515,1.21212,0.0,1.09091,25,1.30303,2,0.787879,19.6061,0.0,1,1.75758,0.333333,法比安·鲁伊斯,90.2357,Spain,0.0697674,0.454545,1,6523,2,29,西班牙,0,0.606061,4,0.0,85,0.828439,1,164480,6.981818,5.18182,0.806604,0.372093,1.36364,2575,0.0909091,0.484848,3,0.909091,0.217391,0.0,0.848485,0.69697
罗马,左后卫,0.0740741,11,38.2963,0.888889,1.37037,0.25,0.925926,28,0.814815,4,0.407407,13.1852,1.0,4,0.444444,0.296296,斯皮纳佐拉,80.5609,Italy,0.0909091,0.407407,0,2295,2,25,意大利,0,0.296296,2,0.0740741,76,0.747191,0,164384,6.97963,2.14815,0.557692,0.272727,0.481481,2130,0.037037,0.222222,2,1.0,0.235294,0.296296,2.18519,1.14815
费内巴切,前腰,0.1875,6,27.9062,0.21875,1.3125,0.363636,0.4375,27,2.59375,11,0.53125,13.0625,1.0,7,1.15625,1.875,佩尔卡斯,80.8511,Greece,0.0843373,0.625,0,3721,1,30,希腊,0,1.03125,2,0.125,280,0.727273,7,166602,6.979375,0.5,0.516129,0.349398,0.84375,2405,0.03125,0.90625,7,0.125,0.159091,0.0,1.5,1.5625
马赛,右边锋,0.194444,20,32.7778,1.16667,1.55556,0.416667,0.388889,28,1.97222,12,1.47222,14.0556,0.6,8,1.11111,0.694444,弗洛里安·托万,79.0678,France,0.112676,0.333333,0,2721,4,33,法国,0,1.41667,3,0.0833333,96,0.689723,5,161389,6.979167,1.55556,0.691358,0.28169,0.944444,2748,0.0555556,0.555556,8,0.305556,0.205882,0.0,1.61111,2.19444
拜仁慕尼黑,左后卫,0.0,3,50.6087,0.695652,0.565217,0.0,0.826087,25,0.217391,1,1.34783,11.2174,0.0,2,1.78261,0.695652,卢卡斯·埃尔南德斯,85.1375,France,0.0,1.69565,0,6499,1,18,法国,0,0.391304,5,0.0,57,0.682171,4,163919,6.979131,1.95652,0.463918,0.2,0.608696,1599,0.26087,0.0434783,0,1.3913,0.340426,0.695652,0.826087,1.17391
里泽体育,前腰,0.166667,7,38.0417,1.375,1.875,0.5,0.208333,32,2.08333,6,1.83333,15.7917,1.0,2,0.541667,0.916667,博尔德林,81.0515,Brazil,0.12,0.583333,1,10636,4,22,巴西,1,1.875,2,0.0833333,289,0.733509,5,162468,6.97875,2.375,0.730769,0.44,0.75,1923,0.0416667,0.916667,6,0.166667,0.354839,0.0,2.20833,2.70833
亚特兰大,后腰,0.0,1,61.7714,0.0571429,0.542857,0.0,1.97143,30,0.485714,0,0.657143,19.0,0.0,1,2.28571,1.85714,德容恩,85.4764,Netherlands,0.0588235,1.91429,0,4082,0,33,荷兰,1,0.285714,2,0.0,81,0.813534,8,165060,6.978571,4.0,0.578512,0.176471,1.37143,3022,0.257143,0.0857143,1,1.11429,0.125,0.0571429,0.342857,0.485714
诺丁汉森林,后腰,0.0,1,38.65,0.4,1.1,0.0,1.65,20,1.55,1,1.65,11.9,0.0,0,1.95,1.15,詹姆斯·加纳,80.8538,England,0.129032,1.35,1,55835,3,19,英格兰,0,0.25,1,0.0,266,0.726891,1,170168,6.978,2.85,0.527778,0.258065,1.25,1700,0.2,0.4,4,1.2,0.216216,0.05,0.55,0.95
米德尔斯堡,中后卫,0.263158,0,30.0,0.0,0.0526316,1.0,1.31579,29,0.736842,2,0.526316,5.0,0.0,0,0.421053,0.421053,格兰特·霍尔,67.193,England,0.142857,6.78947,0,6440,2,18,英格兰,0,0.0526316,1,0.0,245,0.463158,0,162503,6.977369,2.36842,0.45,0.428571,0.0526316,1550,0.578947,0.315789,2,4.21053,0.0,0.315789,0.263158,0.157895
沃尔夫斯堡,右后卫,0.3125,5,36.75,0.59375,1.375,0.5,1.25,23,1.09375,6,1.21875,12.5,0.0,6,1.5625,1.03125,巴库,76.0204,Germany,0.171429,0.5,1,25375,0,31,德国,0,1.1875,1,0.0,67,0.6725,1,165768,6.976563,1.4375,0.464646,0.342857,0.96875,2688,0.125,0.375,6,0.78125,0.186275,0.125,1.15625,1.90625
那不勒斯,右边锋,0.34375,10,16.7188,0.375,1.09375,0.555556,0.5625,25,1.84375,18,2.15625,8.375,0.0,3,0.90625,1.03125,洛萨诺,76.6355,Mexico,0.186441,0.46875,0,11920,2,23,墨西哥,0,0.6875,9,0.0,85,0.705224,6,164481,6.975625,0.25,0.333333,0.457627,0.8125,1972,0.03125,0.84375,11,0.21875,0.164384,0.03125,0.90625,1.71875
莱斯特城,左中场,0.04,1,24.2,0.12,1.04,0.444444,0.32,23,2.24,9,1.32,12.64,0.5,4,0.76,0.64,哈维·巴恩斯,75.2066,England,0.160714,0.96,0,20360,2,22,英格兰,0,1.24,3,0.04,10,0.71519,0,163399,6.9756,0.68,0.586207,0.464286,0.68,1950,0.12,1.04,9,0.36,0.111111,0.0,1.6,2.32
莫斯科中央陆军,中场,0.0,2,51.8889,0.962963,1.44444,0.0,1.2963,22,1.37037,2,1.03704,16.4815,0.0,3,1.62963,0.777778,奥布尔扬诺夫,84.1542,Russia,0.027027,0.925926,0,10497,1,23,俄罗斯,0,0.666667,4,0.0,159,0.759551,4,160212,6.975555,3.59259,0.683099,0.351351,0.555556,2080,0.259259,0.481481,1,0.814815,0.305882,0.037037,0.444444,1.14815
莫斯科斯巴达,左边锋,0.272727,2,37.4545,1.36364,1.90909,0.5,0.454545,29,3.36364,4,0.909091,23.4545,0.0,2,0.636364,0.727273,普罗梅斯,79.8544,Netherlands,0.0810811,0.181818,0,4261,0,10,荷兰,0,1.63636,1,0.0,153,0.748062,3,170627,6.974545,0.636364,0.636364,0.297297,0.363636,895,0.0,1.0,3,0.0909091,0.283019,0.0,1.0,2.45455
圣埃蒂安,右后卫,0.153846,2,33.7692,0.807692,0.692308,0.5,1.73077,35,1.0,2,0.692308,9.5,0.0,1,2.23077,1.53846,德比希,72.5513,France,0.0769231,2.69231,0,313,1,25,法国,0,0.538462,1,0.0,97,0.538462,5,161332,6.973462,1.73077,0.36,0.269231,0.846154,2108,0.346154,0.269231,2,1.96154,0.21875,0.153846,0.538462,1.26923
泽尼特,后腰,0.0,3,59.4231,0.0384615,0.615385,0.0,1.76923,27,0.269231,1,1.84615,15.1538,1.0,1,2.30769,1.0,巴里奥斯,88.2848,Colombia,0.0,0.769231,0,10881,0,26,哥伦比亚,1,0.192308,0,0.0384615,151,0.804569,7,160580,6.973077,4.23077,0.723684,0.142857,0.615385,2194,0.230769,0.0384615,0,1.03846,0.25,0.0769231,0.461538,0.961538
费耶诺德,右后卫,0.133333,1,32.5333,0.466667,0.533333,0.0,2.4,25,0.333333,0,0.533333,9.66667,0.0,0,2.73333,0.866667,尼乌库普,79.7131,Netherlands,0.0,2.06667,0,7749,0,12,荷兰,0,0.666667,3,0.0,143,0.710345,1,163135,6.972666,0.866667,0.448276,0.2,0.866667,1027,0.0666667,0.0666667,0,1.53333,0.291667,0.0,0.6,1.46667
沃尔夫斯堡,中场,0.03125,9,38.9062,0.0,0.75,0.333333,1.6875,23,1.5,3,1.03125,12.6562,0.571429,4,2.0625,1.40625,施拉格尔,76.7871,Austria,0.0416667,1.1875,0,18095,0,30,奥地利,0,1.0,2,0.125,67,0.637037,7,164639,6.9725,1.90625,0.535088,0.0833333,1.4375,2639,0.1875,0.125,2,1.125,0.0,0.03125,1.28125,2.03125
帕尔马,中场,0.107143,3,32.25,0.214286,0.607143,0.555556,1.0,34,2.14286,9,2.53571,10.6786,1.0,2,2.39286,2.32143,库茨卡,72.4252,Slovakia,0.116667,2.89286,0,2259,3,28,斯洛伐克,0,1.07143,0,0.107143,91,0.615385,8,164467,6.971786,1.10714,0.455882,0.333333,1.71429,2343,0.107143,0.714286,7,0.75,0.4,0.0,1.10714,1.71429
阿尔克马尔,右边锋,0.153846,7,28.0385,0.153846,1.23077,0.315789,0.615385,24,2.19231,19,1.34615,13.0,0.666667,4,0.769231,0.576923,古德蒙德松,80.9328,Iceland,0.122807,0.192308,0,22182,2,25,冰岛,0,1.07692,1,0.0769231,144,0.739645,1,164212,6.970769,0.576923,0.6,0.385965,1.07692,1977,0.0384615,0.846154,7,0.115385,0.181818,0.0,1.57692,3.30769
莫斯科火车头,后腰,0.0,0,32.2,0.1,0.0,0.0,1.9,19,0.6,0,0.9,4.9,0.0,0,3.6,1.9,马克西姆·穆欣,83.2298,Russia,0.0,1.5,0,67601,0,8,俄罗斯,0,0.6,2,0.0,160,0.632653,5,168826,6.97,2.4,0.727273,0.0,2.4,714,0.4,0.0,0,1.2,0.333333,0.0,0.5,0.7
阿贾克斯,中后卫,0.05,2,51.45,0.0,0.4,0.0,1.45,19,0.3,1,0.45,10.75,1.0,0,1.7,0.5,朱力安·蒂姆,88.0466,Netherlands,0.166667,1.05,1,68268,0,16,荷兰,0,0.85,4,0.05,133,0.804651,0,163333,6.97,1.3,0.433333,0.166667,0.5,1509,0.4,0.05,1,1.7,0.0,0.35,1.3,0.8
埃瓦尔,左边锋,0.428571,4,28.2143,1.53571,1.75,0.6,0.607143,20,1.42857,5,1.67857,15.0714,0.0,3,1.0,0.857143,布莱恩·吉尔,77.9747,Spain,0.1,0.464286,0,56121,1,26,西班牙,0,1.28571,2,0.0,40,0.727488,6,166473,6.969285,0.464286,0.393939,0.4,0.607143,2271,0.0,0.571429,4,0.178571,0.223958,0.0,2.39286,3.07143
乌拉尔,右后卫,0.16,4,44.24,2.16,1.64,0.0,1.2,35,0.48,0,1.04,14.64,0.0,3,1.72,0.52,库拉科夫,79.6564,Ukraine,0.0,1.44,0,8006,2,24,乌克兰,0,0.4,1,0.0,156,0.745902,3,160533,6.9684,1.96,0.422414,0.166667,0.44,2156,0.24,0.08,0,2.16,0.246575,0.12,0.56,0.6
莫斯科斯巴达,后腰,0.0,5,55.9655,0.344828,0.965517,0.0,1.7931,23,0.689655,1,1.10345,19.0,0.0,5,1.48276,1.10345,阿莱克斯·卡拉尔,81.0228,Czech Republic,0.0,1.62069,0,56058,1,28,捷克,0,0.896552,1,0.0,153,0.722323,3,160414,6.968276,2.10345,0.455224,0.3,0.758621,2401,0.0344828,0.206897,0,0.793103,0.27027,0.0344828,1.0,1.10345
吉马良斯,右边锋,0.030303,4,13.9394,0.575758,1.0,0.6,0.69697,26,1.0,5,2.66667,7.18182,0.5,5,0.636364,0.727273,罗齐尼亚,75.6522,Portugal,0.181818,0.181818,0,19581,3,23,葡萄牙,0,1.45455,10,0.030303,128,0.662447,2,163960,6.968182,1.27273,0.677419,0.363636,0.545455,1966,0.0,0.363636,6,0.242424,0.267606,0.030303,2.42424,1.60606
瓦尔维克,门将,0.0,0,40.8529,0.0,0.0294118,0.0,0.0,29,0.0,0,0.0588235,4.97059,0.0,0,0.0882353,0.0,兰普鲁,65.5148,Greece,0.0,0.470588,1,4159,3,34,希腊,0,0.0,0,0.0,773,0.213018,1,163483,6.967941,10.2353,0.425428,0.0,0.0882353,3060,0.0,0.0,0,0.647059,0.0,0.0,0.0588235,0.117647
米尔沃尔,右边锋,0.311111,11,32.9556,1.75556,1.88889,0.5,0.333333,27,1.77778,14,0.977778,14.4,0.0,5,1.02222,0.911111,杰德·华莱士,74.5111,England,0.1375,0.266667,0,11132,6,44,英格兰,0,1.02222,1,0.0,514,0.646605,3,162803,6.967778,2.15556,0.563953,0.3375,1.17778,3842,0.0,0.6,11,0.2,0.285199,0.0,1.75556,2.64444
锡塔德福图纳,左后卫,0.0606061,6,32.5152,1.18182,0.909091,1.0,2.42424,23,0.424242,2,0.757576,8.42424,0.0,4,1.84848,0.575758,乔治·考克斯,67.288,England,0.357143,0.787879,0,56496,3,32,英格兰,0,0.484848,1,0.0,872,0.52518,2,163174,6.967576,2.9697,0.34629,0.5,0.727273,2824,0.272727,0.212121,5,2.30303,0.245283,0.363636,0.484848,1.0303
拜仁慕尼黑,中后卫,0.0,0,62.85,0.25,0.35,0.0,1.05,25,1.0,0,0.2,10.95,0.0,0,1.6,0.45,聚勒,90.6921,Germany,0.05,1.25,1,1882,0,16,德国,0,0.2,4,0.0,57,0.739726,1,163918,6.9675,2.6,0.590909,0.25,0.4,1503,0.6,0.25,1,1.7,0.625,0.5,0.55,0.4
博阿维斯塔,前腰,0.0322581,4,28.1935,0.0,0.935484,0.5,1.3871,24,0.870968,2,2.6129,11.0323,0.666667,4,2.83871,2.67742,保利尼奥,79.7483,Brazil,0.0740741,0.387097,0,61528,3,30,巴西,0,1.70968,1,0.0645161,132,0.763158,8,164237,6.967097,0.83871,0.481481,0.407407,2.09677,2686,0.0967742,0.354839,2,0.516129,0.0,0.0,2.0,2.12903
阿贾克斯,门将,0.0,0,33.55,0.0,0.0,0.0,0.0,25,0.0,0,0.0,1.95,0.0,0,0.0,0.0,奥纳纳,79.8808,Cameroon,0.0,0.15,1,7715,0,20,喀麦隆,0,0.0,0,0.0,133,0.333333,1,163320,6.9665,7.15,0.525735,0.0,0.0,1800,0.0,0.0,0,0.35,0.0,0.0,0.05,0.05
里昂,中后卫,0.0294118,0,60.5882,0.0294118,0.235294,1.0,1.44118,34,0.705882,1,0.264706,7.32353,0.0,0,1.29412,1.11765,马塞洛,88.2039,Brazil,0.125,3.29412,2,1686,0,34,巴西,2,0.0588235,0,0.0,106,0.598394,5,161235,6.965588,3.91176,0.534137,0.333333,0.323529,2912,0.735294,0.235294,3,3.47059,0.2,0.264706,0.0882353,0.294118
女王公园巡游者,中后卫,0.0,4,55.8043,0.282609,0.326087,0.333333,2.28261,28,0.847826,3,0.695652,10.7174,0.0,2,1.0,0.869565,约恩·巴贝特,78.0678,France,0.0512821,2.80435,1,11166,2,46,法国,0,0.0869565,0,0.0,9,0.549696,7,162851,6.965435,7.02174,0.5168,0.230769,0.456522,4140,0.630435,0.195652,2,4.34783,0.254902,0.804348,0.369565,0.565217
加济安泰普FK,前腰,0.184211,5,31.0263,0.921053,1.18421,1.0,0.631579,30,1.52632,10,1.55263,14.3684,0.333333,3,1.44737,1.39474,马克西姆,78.5411,Romania,0.258621,0.394737,0,1919,3,38,罗马尼亚,0,1.65789,0,0.0263158,756,0.70696,8,163084,6.965,1.81579,0.594828,0.534483,1.18421,3044,0.0263158,0.815789,15,0.184211,0.212121,0.0,1.36842,1.94737
斯旺西,中场,0.0,6,55.6222,0.6,0.844444,0.0,1.46667,25,0.955556,0,0.844444,18.1111,1.0,3,2.06667,1.06667,格里姆斯,78.8654,England,0.0465116,1.8,1,6347,2,42,英格兰,0,0.444444,3,0.0444444,5,0.689571,5,162625,6.964222,3.57778,0.45098,0.255814,1.15556,3876,0.4,0.244444,2,1.31111,0.234783,0.0666667,0.577778,0.844444
利兹联,左边锋,0.333333,10,27.4722,0.861111,1.63889,0.333333,0.416667,24,1.25,9,0.638889,11.9722,0.5,8,1.75,0.777778,杰克·哈里森,74.0142,England,0.177778,0.722222,0,33197,4,34,英格兰,0,1.75,2,0.0277778,264,0.719258,2,163000,6.964167,0.888889,0.432432,0.422222,0.916667,2855,0.0555556,0.527778,8,0.5,0.185629,0.0277778,1.16667,2.63889
西布朗维奇,后腰,0.0625,1,33.125,0.0,0.375,0.0,2.1875,27,0.75,1,1.75,6.75,0.0,1,2.375,1.5625,约库什鲁,82.4528,Turkey,0.0,2.625,1,11500,0,15,土耳其,0,0.5625,1,0.0,8,0.731481,4,170261,6.96375,1.875,0.697674,0.0,1.125,1319,0.1875,0.0,0,2.0,0.0,0.0,1.1875,1.4375
克拉斯诺达尔,中后卫,0.0,0,65.2083,0.0416667,0.333333,0.0,2.58333,33,0.583333,2,0.583333,7.70833,0.0,0,1.33333,0.75,马丁诺维奇,86.8371,Belarus,0.0,4.04167,1,4502,0,23,白俄罗斯,1,0.125,1,0.0,162,0.67027,2,160367,6.96375,5.625,0.6,0.357143,0.541667,2115,0.5,0.208333,0,3.45833,0.25,0.625,0.0833333,0.25
卡迪夫,右边锋,0.216216,11,19.6216,1.51351,1.7027,0.25,0.783784,24,1.97297,8,1.72973,7.89189,0.571429,11,0.756757,1.13514,哈里·威尔逊,73.0028,Wales,0.0958904,0.486486,0,20744,3,33,威尔士,0,0.486486,4,0.108108,268,0.623288,3,166487,6.962703,1.18919,0.517647,0.328767,1.32432,2828,0.0,0.648649,7,0.216216,0.356688,0.027027,0.432432,1.59459
波尔图,左中场,0.133333,4,19.2333,0.0333333,0.733333,0.375,0.433333,24,1.4,8,1.43333,8.2,0.0,5,0.866667,1.66667,路易斯·迪亚兹,83.3622,Colombia,0.142857,0.8,1,51983,4,16,哥伦比亚,0,0.8,14,0.0,115,0.788618,0,165228,6.961667,0.833333,0.78125,0.309524,0.666667,1638,0.0333333,0.433333,6,0.133333,0.0666667,0.0,1.93333,1.46667
西布朗维奇,右边锋,0.393939,11,28.4545,1.09091,1.81818,0.75,0.878788,25,1.9697,8,1.57576,13.6667,0.666667,6,0.787879,1.0303,马特乌斯·佩雷拉,79.5527,Brazil,0.169231,0.393939,0,7525,2,30,巴西,1,1.36364,3,0.181818,8,0.720621,2,163381,6.960909,1.45455,0.578313,0.430769,1.27273,2583,0.0,0.848485,11,0.424242,0.248276,0.0,1.21212,2.24242
泽尼特,中后卫,0.0952381,0,56.7619,0.0952381,0.333333,0.0,1.28571,31,1.04762,0,0.47619,8.90476,0.0,0,1.14286,0.619048,洛夫伦,82.2148,Croatia,0.0909091,3.47619,0,326,0,21,克罗地亚,0,0.190476,0,0.0,151,0.582888,5,160577,6.960476,6.09524,0.551724,0.227273,0.285714,1845,0.619048,0.238095,2,2.80952,0.181818,0.47619,0.047619,0.238095
AC米兰,中后卫,0.0,0,53.5882,0.0,0.0,0.0,1.05882,23,0.294118,2,0.0588235,4.58824,0.0,0,1.64706,0.823529,费卡约·托莫里,88.6937,England,0.2,1.82353,1,19804,1,16,英格兰,0,0.117647,1,0.0,77,0.589744,0,170099,6.96,2.82353,0.510638,0.8,0.352941,1466,1.17647,0.235294,1,3.52941,0.0,0.470588,0.235294,0.470588
阿贾克斯,中锋,0.181818,1,10.6364,0.0,0.818182,0.545455,0.0909091,37,1.81818,11,0.0,5.81818,1.0,1,0.272727,0.0909091,亨特拉尔,82.0513,Netherlands,0.35,0.727273,0,1583,0,3,荷兰,0,0.363636,8,0.181818,133,0.828125,0,164597,6.959091,0.0,0.0,0.5,0.272727,386,0.0,0.909091,7,0.0909091,0.0,0.0,0.0909091,0.909091
